url_path,views_total,views_unique
/immich-app/immich,4385,2388
/immich-app/immich/issues,709,236
/immich-app/immich/pulls,421,95
/immich-app/immich/releases,214,133
/immich-app/immich/tree/main/docker,203,118
/immich-app/immich/blob/main/docker/docker-compose.yml,166,98
/immich-app/immich/blob/main/docker/.env.example,137,97
/immich-app/immich/releases/tag/v1.32.1_51-dev,118,100
/immich-app/immich/commits/main,112,37
/immich-app/immich/discussions,94,35
