url_path,views_total,views_unique
/immich-app/immich,10990,6623
/immich-app/immich/issues,1204,387
/immich-app/immich/pulls,567,156
/immich-app/immich/blob/main/design/login-screen.png,409,382
/immich-app/immich/releases,346,231
/immich-app/immich/tree/main/docker,342,207
/immich-app/immich/blob/main/docker/docker-compose.yml,310,174
/immich-app/immich/blob/main/design/web-home.jpeg,309,299
/immich-app/immich/tree/main/server,257,187
/immich-app/immich/blob/main/docker/.env.example,249,173
