url_path,views_total,views_unique
/immich-app/immich,3563,1872
/immich-app/immich/issues,711,253
/immich-app/immich/pulls,340,98
/immich-app/immich/releases,289,184
/immich-app/immich/tree/main/docker,188,98
/immich-app/immich/blob/main/docker/docker-compose.yml,149,88
/immich-app/immich/releases/tag/v1.37.0_58-dev,137,107
/immich-app/immich/discussions,131,52
/immich-app/immich/blob/main/README_zh_CN.md,125,91
/immich-app/immich/releases/tag/v1.38.2_60-dev,113,96
