url_path,views_total,views_unique
/immich-app/immich,5019,2768
/immich-app/immich/issues,934,284
/immich-app/immich/pulls,540,126
/immich-app/immich/releases/tag/v1.41.0_64-dev,521,428
/immich-app/immich/releases,387,258
/immich-app/immich/releases/tag/v1.41.1_64-dev,203,168
/immich-app/immich/tree/main/docker,175,118
/immich-app/immich/blob/main/docker/docker-compose.yml,170,107
/immich-app/immich/discussions,143,56
/immich-app/immich/discussions/1006,133,94
