url_path,views_total,views_unique
/immich-app/immich,4670,2411
/immich-app/immich/issues,823,243
/immich-app/immich/pulls,435,94
/immich-app/immich/releases,221,153
/immich-app/immich/tree/main/docker,195,119
/immich-app/immich/blob/main/docker/docker-compose.yml,158,94
/immich-app/immich/blob/main/docker/.env.example,134,100
/immich-app/immich/releases/tag/v1.32.1_51-dev,118,100
/immich-app/immich/commits/main,103,29
/immich-app/immich/releases/tag/v1.33.0_52-dev,102,75
