url_path,views_total,views_unique
/immich-app/immich,5213,3076
/immich-app/immich/issues,1008,286
/immich-app/immich/pulls,482,111
/immich-app/immich/releases,339,230
/immich-app/immich/discussions/1006,277,218
/immich-app/immich/blob/main/README_zh_CN.md,204,161
/immich-app/immich/releases/tag/v1.40.1_63-dev,171,148
/immich-app/immich/tree/main/docker,169,105
/immich-app/immich/blob/main/docker/docker-compose.yml,167,105
/immich-app/immich/releases/tag/v1.40.0_63-dev,131,106
