url_path,views_total,views_unique
/immich-app/immich,5416,2912
/immich-app/immich/issues,929,301
/immich-app/immich/pulls,501,136
/immich-app/immich/discussions/1006,465,400
/immich-app/immich/releases/tag/v1.35.0_54-dev,404,337
/immich-app/immich/releases,238,160
/immich-app/immich/pull/884,204,141
/immich-app/immich/blob/main/docker/docker-compose.yml,176,104
/immich-app/immich/tree/main/docker,176,104
/immich-app/immich/commits/main,171,54
