url_path,views_total,views_unique
/immich-app/immich,4838,2521
/immich-app/immich/issues,799,254
/immich-app/immich/pulls,293,86
/immich-app/immich/tree/main/docker,232,125
/immich-app/immich/releases,230,159
/immich-app/immich/blob/main/docker/.env.example,180,109
/immich-app/immich/blob/main/docker/docker-compose.yml,167,103
/immich-app/immich/commits/main,140,49
/immich-app/immich/releases/tag/v1.30.0_46-dev,126,102
/immich-app/immich/discussions,124,45
