url_path,views_total,views_unique
/immich-app/immich,6011,3612
/immich-app/immich/issues,1083,311
/immich-app/immich/discussions/1006,806,669
/immich-app/immich/pulls,511,117
/immich-app/immich/releases,372,239
/immich-app/immich/blob/main/README_zh_CN.md,220,174
/immich-app/immich/releases/tag/v1.39.0_61-dev,219,159
/immich-app/immich/tree/main/docker,209,131
/immich-app/immich/blob/main/docker/docker-compose.yml,198,136
/immich-app/immich/issues/734,137,118
