url_path,views_total,views_unique
/immich-app/immich,4607,2528
/immich-app/immich/issues,775,273
/immich-app/immich/discussions/1006,635,545
/immich-app/immich/pulls,357,111
/immich-app/immich/releases,345,214
/immich-app/immich/tree/main/docker,217,118
/immich-app/immich/blob/main/docker/docker-compose.yml,184,111
/immich-app/immich/discussions,171,69
/immich-app/immich/releases/tag/v1.38.2_60-dev,158,132
/immich-app/immich/blob/main/README_zh_CN.md,145,114
