url_path,views_total,views_unique
/immich-app/immich,5952,3532
/immich-app/immich/issues,833,289
/immich-app/immich/pulls,473,142
/immich-app/immich/tree/main/docker,274,162
/immich-app/immich/blob/main/docker/docker-compose.yml,224,138
/immich-app/immich/releases,223,141
/immich-app/immich/tree/main/server,149,107
/immich-app/immich/blob/main/design/web-home.jpeg,145,133
/immich-app/immich/blob/main/design/login-screen.png,138,128
/immich-app/immich/blob/main/design/backup-screen.png,113,109
