url_path,views_total,views_unique
/immich-app/immich,4813,2641
/immich-app/immich/issues,903,265
/immich-app/immich/pulls,461,117
/immich-app/immich/releases,340,221
/immich-app/immich/releases/tag/v1.40.1_63-dev,295,227
/immich-app/immich/blob/main/docker/docker-compose.yml,148,86
/immich-app/immich/tree/main/docker,146,95
/immich-app/immich/discussions/1006,142,114
/immich-app/immich/blob/main/README_zh_CN.md,122,94
/immich-app/immich/search,121,45
