url_path,views_total,views_unique
/immich-app/immich,4952,2696
/immich-app/immich/issues,920,260
/immich-app/immich/pulls,485,124
/immich-app/immich/releases,371,245
/immich-app/immich/releases/tag/v1.40.1_63-dev,303,232
/immich-app/immich/releases/tag/v1.41.0_64-dev,213,160
/immich-app/immich/blob/main/docker/docker-compose.yml,159,95
/immich-app/immich/tree/main/docker,151,99
/immich-app/immich/discussions/1006,146,114
/immich-app/immich/search,126,46
